date,obs_gdp,obs_hours,obs_wages,obs_gdpdeflator,obs_corepce,obs_nominalrate,obs_consumption,obs_investment,obs_BBBspread,obs_longinflation,obs_longrate,obs_tfp,obs_gdi,obs_AAAspread,obs_nominalrate1,obs_nominalrate2,obs_nominalrate3,obs_nominalrate4,obs_nominalrate5,obs_nominalrate6
1982-03-31,-1.8986151677408247,-50.12876397504578,1.2499823755831918,1.3664782945431497,1.4543974347192457,3.5525,0.2909804036889785,-3.1334368636082575,0.6900000000000004,,3.405225,-2.100635848601736,-1.12702679937704,0.18500000000000005,,,,,,
1982-06-30,0.12839513719088425,-50.13174778070293,-0.5155152752375547,1.2907129556693597,1.3421583642388768,3.6275,-0.35943882330233823,-3.604761866240519,0.7600000000000002,1.3,3.2939,-0.8837240838958536,0.034920998576903894,0.1924999999999999,,,,,,
1982-09-30,-0.7029479801181959,-50.65538905983743,0.15251870508219412,1.4076717388961324,1.5905159473048158,2.7525,0.5016960844376861,-3.5226497229664364,0.8275000000000001,,3.133925,-1.3322534956605594,-0.7092279161571957,0.20250000000000012,,,,,,
1982-12-31,-0.27570545891449916,-51.973169497742,0.4388809344796074,1.0309058896170065,1.3841482906770342,2.32,1.4897965642751254,-1.0225488731773424,0.9175,1.2875,2.666925,-0.3249005544840887,-0.7550577675281667,0.29000000000000004,,,,,,
1983-03-31,0.9972649025836278,-51.97216104383744,0.24802340204534423,0.7528716249755263,1.3041523422840928,2.165,0.7376860230427829,0.8727762040166509,0.7400000000000002,1.2,2.653775,0.4214229749276761,0.7574232560210614,0.24250000000000016,,,,,,
1983-06-30,1.9443429481285412,-50.898385731515084,0.21310560062056116,0.7393675940401856,0.7610618487535081,2.2,1.8770921177765576,2.370619138628005,0.6099999999999999,,2.638825,1.7560710790310745,1.3609908538335214,0.18999999999999995,,,,,,
1983-09-30,1.675305427264795,-49.54821911729408,-0.5291234103334874,1.0579828705658212,1.5089477068532808,2.365,1.725064243194896,4.120822380271438,0.43500000000000005,,2.881625,0.1739815267922682,1.0728524559650343,0.13750000000000018,,,,,,
1983-12-31,1.765118142297073,-48.31979087013535,0.3815792750411051,0.7552627372136911,0.7954260550824266,2.3575,1.186835420528931,4.585245216629352,0.42749999999999977,1.175,2.88915,1.4202501835086863,2.003275436443519,0.12749999999999995,,,,,,
1984-03-31,1.6394577301987123,-47.28918314358303,0.12618229007485549,1.0065229359613515,1.0064956207365583,2.4225,0.6041173154237134,1.9994006290553008,0.4125000000000001,1.275,2.93985,1.6030860044042088,2.3950166392328054,0.047499999999999876,,,,,,
1984-06-30,1.4178921001497424,-46.55006928846492,0.19362746774446715,0.8523022621300669,1.1628716359731506,2.6375,1.210724230177429,3.171409487165694,0.3724999999999996,,3.227275,0.9341933681073027,1.3233406327932462,0.0,,,,,,
1984-09-30,0.6668592458204614,-46.53619076946589,0.5727741355819493,0.884626969603497,0.9352156988855498,2.8475,0.32944525206228814,1.1875223926813339,0.4700000000000002,,3.1293,-0.217321783407849,0.7567990078247488,0.040000000000000036,,,,,,
1984-12-31,0.5242572258190914,-46.56322647371384,0.05407073133427143,0.7462021613080516,0.7080790336687848,2.315,0.865550080034394,1.0570251033309135,0.4575,1.175,2.88565,-0.4786854197714854,0.7992839252187744,0.14250000000000007,,,,,,
1985-03-31,0.6745356640159406,-46.508446856622776,0.2878453892678434,0.9832701593087023,1.3562731510567971,2.12,1.5815244930684091,-0.02177202843575421,0.4025000000000003,0.9624999999999999,2.873,0.33570851962245407,0.5566777826943037,0.1200000000000001,,,,,,
1985-06-30,0.5871889447560896,-46.633060792701365,0.3087336403608254,0.6416069503708766,0.863072796265385,1.98,0.7913946824560592,0.5395033431570551,0.4674999999999998,,2.716075,-0.7737796672375826,0.4201442437146041,0.1200000000000001,,,,,,
1985-09-30,1.2269956918888547,-46.83968595629613,0.8709402986351866,0.6009875721298741,1.0215311734754984,1.975,1.7740133737232489,-0.8327688726097848,0.4325000000000001,,2.61335,1.166518840225104,0.916505153973235,0.07249999999999979,,,,,,
1985-12-31,0.45246067587526584,-46.35014809472812,1.3158027058627175,0.5574394148418094,0.7154943563846494,2.025,0.06505179061717659,1.6750254559761841,0.43999999999999995,1.0125,2.484825,-0.42676474186444824,0.2701211416003435,0.08999999999999986,,,,,,
1986-03-31,0.6411428255947427,-45.98093316558051,0.9273251636572999,0.4965217507225894,1.0745851015023788,1.9575,0.7934959245925244,0.015265908913031367,0.5249999999999999,0.875,2.189825,0.6236288572806172,0.6952444449607187,0.1625000000000001,,,,,,
1986-06-30,0.1613156952259387,-46.41212120523935,0.7658165428108932,0.37888400970276237,0.6830886186144802,1.73,0.317321186303543,0.11296587431249838,0.6499999999999999,,1.96265,-0.3175476133076181,-0.008976099552548966,0.3325,,,,,,
1986-09-30,0.6677676127775922,-46.00120239341271,0.8405847268429412,0.40794744280781003,0.6838061873416734,1.5525,1.583719973715536,-0.30463084397663875,0.7,,1.9356,-0.17164112615823235,0.3407552792202728,0.36250000000000004,,,,,,
1986-12-31,0.24933402603364296,-45.81298432444228,0.7946113332768678,0.5437323358371771,0.8101957862634457,1.5675,0.3838959112999252,0.5812405959250116,0.6624999999999999,0.875,1.914525,-0.7585976478973628,0.5004318923995443,0.30999999999999983,,,,,,
